,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtQual,CentralAir,EnclosedPorch,ExterQual,FireplaceQu,Fireplaces,Functional,GarageCars,HeatingQC,KitchenAbvGr,KitchenQual,LotFrontage,OpenPorchSF,OverallCond,OverallQual,ScreenPorch,TotRmsAbvGrd,OverallQual-2,GrLivArea-2,GarageCars-2,GarageArea-2,TotalBsmtSF-2,1stFlrSF-2,FullBath-2,TotRmsAbvGrd-2,Fireplaces-2,MasVnrArea-2,BsmtFinSF1-2,LotFrontage-2,WoodDeckSF-2,OpenPorchSF-2,2ndFlrSF-2,OverallQual-3,GrLivArea-3,GarageCars-3,GarageArea-3,TotalBsmtSF-3,1stFlrSF-3,FullBath-3,TotRmsAbvGrd-3,Fireplaces-3,MasVnrArea-3,BsmtFinSF1-3,LotFrontage-3,WoodDeckSF-3,OpenPorchSF-3,2ndFlrSF-3,OverallQual-Sq,GrLivArea-Sq,GarageCars-Sq,GarageArea-Sq,TotalBsmtSF-Sq,1stFlrSF-Sq,FullBath-Sq,TotRmsAbvGrd-Sq,Fireplaces-Sq,MasVnrArea-Sq,BsmtFinSF1-Sq,LotFrontage-Sq,WoodDeckSF-Sq,OpenPorchSF-Sq,2ndFlrSF-Sq,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_None,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinSF1_1,BsmtFinSF1_2,BsmtFinSF1_3,BsmtFinSF1_4,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_None,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFinSf2_Flag,BsmtUnfSF_1,BsmtUnfSF_2,BsmtUnfSF_3,TotalBsmtSF_1,TotalBsmtSF_2,TotalBsmtSF_3,TotalBsmtSF_4,TotalBsmtSF_5,TotalBsmtSF_6,TotalBsmtSF_7,TotalBsmtSF_8,1stFlrSF_1,1stFlrSF_2,1stFlrSF_3,1stFlrSF_4,1stFlrSF_5,1stFlrSF_6,2ndFlrSF_1,2ndFlrSF_2,2ndFlrSF_3,2ndFlrSF_4,2ndFlrSF_5,2ndFlrSF_6,LowQualFinSF_Flag,TotalBathrooms,GrLivArea_1,GrLivArea_2,GrLivArea_3,GrLivArea_4,GrLivArea_5,GrLivArea_6,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Story,HouseStyle_1Story,HouseStyle_2.5Story,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Remod_Diff,YearBuilt_1,YearBuilt_2,YearBuilt_3,YearBuilt_4,YearBuilt_5,YearBuilt_6,YearBuilt_7,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,ExteriorMatch_Flag,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageYrBlt_1,GarageYrBlt_2,GarageYrBlt_3,GarageFinish_Fin,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,GarageArea_1,GarageArea_2,GarageArea_3,GarageQual_High,GarageQual_Low,GarageQual_None,GarageQual_TA,GarageCond_High,GarageCond_Low,GarageCond_None,GarageCond_TA,NoWoodDeck_Flag,WoodDeckSF_1,WoodDeckSF_2,WoodDeckSF_3,WoodDeckSF_4,NoPorch_Flag,TotalPorchSF_1,TotalPorchSF_2,TotalPorchSF_3,TotalPorchSF_4,HasPool_Flag,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Diff2ndCondition_Flag,Condition1_Norm,Condition1_Pos,Condition1_Street,Condition1_Train,LotArea_1,LotArea_2,LotArea_3,LotArea_4,LotArea_5,LotArea_6,LotArea_7,LotArea_8,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR,LotConfig_Inside,GentleSlope_Flag,Alley_Grvl,Alley_None,Alley_Pave,PavedDrive_N,PavedDrive_P,PavedDrive_Y,GasA_Flag,Electrical_Fuse,Electrical_Mix,Electrical_SBrkr,MoSold_1,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_COD,SaleType_CWD,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
1710,0,3,3,1,3,1,0,3,0,0,7,2.0,5,1,3,65.0,45,5,7,0,6,49,2732409,4.0,394384.0,659344.0,659344,4,36,0,0.0,168100.0,4225.0,0,2025,707281,343,4516672077,8.0,247673152.0,535387328.0,535387328,8,216,0,0.0,68921000.0,274625.0,0,91125,594823321,2.6457513110645907,40.65710270051225,1.4142135623730951,25.059928172283335,28.495613697550013,28.495613697550013,1.4142135623730951,2.449489742783178,0.0,0.0,20.248456731316587,8.06225774829855,0.0,6.708203932499369,29.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1711,0,3,3,1,3,1,0,3,0,0,7,2.0,5,1,3,80.0,178,6,7,0,6,49,1483524,4.0,331776.0,1483524.0,1483524,1,36,0,0.0,0.0,6400.0,0,31684,0,343,1806932232,8.0,191102976.0,1806932232.0,1806932232,1,216,0,0.0,0.0,512000.0,0,5639752,0,2.6457513110645907,34.899856733230294,1.4142135623730951,24.0,34.899856733230294,34.899856733230294,1.0,2.449489742783178,0.0,0.0,0.0,8.94427190999916,0.0,13.341664064126334,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1712,0,3,4,1,3,1,0,3,0,0,7,2.0,5,1,3,63.0,0,5,7,0,6,49,1301881,4.0,234256.0,1301881.0,1301881,1,36,0,0.0,2916.0,3969.0,33124,0,0,343,1485446221,8.0,113379904.0,1485446221.0,1485446221,1,216,0,0.0,157464.0,250047.0,6028568,0,0,2.6457513110645907,33.77869150810907,1.4142135623730951,22.0,33.77869150810907,33.77869150810907,1.0,2.449489742783178,0.0,0.0,7.3484692283495345,7.937253933193772,13.490737563232042,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1713,0,3,3,1,3,1,0,2,0,0,7,0.0,5,1,3,63.0,50,5,6,0,5,36,1340964,0.0,0.0,1340964.0,1340964,1,25,0,0.0,0.0,3969.0,0,2500,0,216,1552836312,0.0,0.0,1552836312.0,1552836312,1,125,0,0.0,0.0,250047.0,0,125000,0,2.449489742783178,34.02939905434711,0.0,0.0,34.02939905434711,34.02939905434711,1.0,2.23606797749979,0.0,0.0,0.0,7.937253933193772,0.0,7.0710678118654755,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1714,0,3,3,4,3,1,0,3,0,0,7,2.0,5,1,3,96.0,91,5,7,0,8,49,3283344,4.0,228484.0,697225.0,758641,4,64,0,0.0,0.0,9216.0,21316,8281,885481,343,5949419328,8.0,109215352.0,582182875.0,660776311,8,512,0,0.0,0.0,884736.0,3112136,753571,833237621,2.6457513110645907,42.567593307585526,1.4142135623730951,21.863211109075447,28.89636655359978,29.512709126747414,1.4142135623730951,2.8284271247461903,0.0,0.0,0.0,9.797958971132712,12.083045973594572,9.539392014169456,30.675723300355934,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1715,0,3,3,4,3,1,0,3,0,0,7,3.0,5,1,3,76.0,36,5,8,0,6,64,2286144,9.0,714025.0,2286144.0,2286144,4,36,0,69696.0,266256.0,5776.0,44100,1296,0,512,3456649728,27.0,603351125.0,3456649728.0,3456649728,8,216,0,18399744.0,137388096.0,438976.0,9261000,46656,0,2.8284271247461903,38.88444419044716,1.7320508075688772,29.068883707497267,38.88444419044716,38.88444419044716,1.4142135623730951,2.449489742783178,0.0,16.24807680927192,22.715633383201094,8.717797887081348,14.491376746189438,6.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1716,0,3,3,1,3,1,0,3,0,0,7,2.0,5,1,3,63.0,102,5,7,0,6,49,1240996,4.0,331776.0,1240996.0,1240996,1,36,0,0.0,0.0,3969.0,61504,10404,0,343,1382469544,8.0,191102976.0,1382469544.0,1382469544,1,216,0,0.0,0.0,250047.0,15252992,1061208,0,2.6457513110645907,33.37663853655727,1.4142135623730951,24.0,33.37663853655727,33.37663853655727,1.0,2.449489742783178,0.0,0.0,0.0,7.937253933193772,15.748015748023622,10.099504938362077,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1717,0,3,3,1,3,1,0,2,0,0,7,0.0,5,1,3,63.0,39,5,5,0,6,25,1240996,0.0,0.0,1240996.0,1240996,1,36,0,0.0,0.0,3969.0,0,1521,0,125,1382469544,0.0,0.0,1382469544.0,1382469544,1,216,0,0.0,0.0,250047.0,0,59319,0,2.23606797749979,33.37663853655727,0.0,0.0,33.37663853655727,33.37663853655727,1.0,2.449489742783178,0.0,0.0,0.0,7.937253933193772,0.0,6.244997998398398,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1718,0,3,3,1,3,1,0,2,0,0,7,2.0,5,1,3,60.0,42,5,5,0,6,25,1240996,4.0,331776.0,1240996.0,1240996,4,36,0,0.0,698896.0,3600.0,0,1764,0,125,1382469544,8.0,191102976.0,1382469544.0,1382469544,8,216,0,0.0,584277056.0,216000.0,0,74088,0,2.23606797749979,33.37663853655727,1.4142135623730951,24.0,33.37663853655727,33.37663853655727,1.4142135623730951,2.449489742783178,0.0,0.0,28.91366458960192,7.745966692414834,0.0,6.48074069840786,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1719,0,2,3,1,3,1,0,3,0,0,7,3.0,5,1,3,61.0,93,5,7,0,6,49,2102500,9.0,620944.0,2102500.0,2102500,4,36,0,19600.0,0.0,3721.0,0,8649,0,343,3048625000,27.0,489303872.0,3048625000.0,3048625000,8,216,0,2744000.0,0.0,226981.0,0,804357,0,2.6457513110645907,38.07886552931954,1.7320508075688772,28.071337695236398,38.07886552931954,38.07886552931954,1.4142135623730951,2.449489742783178,0.0,11.832159566199232,0.0,7.810249675906654,0.0,9.643650760992955,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1720,0,4,3,1,3,1,0,3,3,1,7,2.0,5,1,3,43.0,74,5,7,0,8,49,4502884,4.0,312481.0,833569.0,833569,4,64,1,17424.0,405769.0,1849.0,0,5476,1461681,343,9555119848,8.0,174676879.0,761048497.0,761048497,8,512,1,2299968.0,258474853.0,79507.0,0,405224,1767172329,2.6457513110645907,46.06517122512408,1.4142135623730951,23.643180835073778,30.215889859476256,30.215889859476256,1.4142135623730951,2.8284271247461903,1.0,11.489125293076057,25.238858928247925,6.557438524302,0.0,8.602325267042627,34.77067730142742,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1721,0,3,4,1,3,1,0,3,0,0,7,2.0,5,1,3,70.0,91,6,6,168,6,36,2992900,4.0,278784.0,665856.0,693889,4,36,0,0.0,2704.0,4900.0,0,8281,804609,216,5177717000,8.0,147197952.0,543338496.0,578009537,8,216,0,0.0,140608.0,343000.0,0,753571,721734273,2.449489742783178,41.593268686170845,1.4142135623730951,22.978250586152114,28.5657137141714,28.861739379323623,1.4142135623730951,2.449489742783178,0.0,0.0,7.211102550927978,8.366600265340756,0.0,9.539392014169456,29.949958263743873,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1722,0,2,3,1,3,1,0,3,0,0,7,2.0,4,1,3,50.0,60,5,6,0,5,36,1774224,4.0,293764.0,1774224.0,1774224,4,25,0,0.0,0.0,2500.0,0,3600,0,216,2363266368,8.0,159220088.0,2363266368.0,2363266368,8,125,0,0.0,0.0,125000.0,0,216000,0,2.449489742783178,36.49657518178932,1.4142135623730951,23.280893453645632,36.49657518178932,36.49657518178932,1.4142135623730951,2.23606797749979,0.0,0.0,0.0,7.0710678118654755,0.0,7.745966692414834,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
